Shipment_ID,Date,Origin_Port,Destination_Port,Transport_Mode,Product_Category,Distance_km,Weight_MT,Fuel_Price_Index,Geopolitical_Risk_Score,Weather_Condition,Carrier_Reliability_Score,Lead_Time_Days,Disruption_Occurred,Fuel_Price_Category
SC-12835,2024-07-30,Los Angeles,Singapore,Rail,Textiles,13833.2,228.37,3.37,2.3,Hurricane,0.868,85.58,1,Medium
SC-12836,2024-03-09,Rotterdam,Singapore,Rail,Textiles,14902.2,303.24,4.23,0.5,Hurricane,0.521,85.41,1,High
SC-12837,2024-04-13,Hamburg,Antwerp,Rail,Pharmaceuticals,1151.21,346.24,2.52,4.3,Hurricane,0.595,7.48,1,Medium
SC-12838,2025-08-31,Rotterdam,Busan,Sea,Automotive,11534.61,192.15,1.83,7.9,Clear,0.832,21.55,0,Low
SC-12839,2024-02-04,Singapore,Antwerp,Road,Pharmaceuticals,5890.0,434.68,2.09,7.2,Rain,0.549,6.4,1,Medium
SC-12840,2025-04-02,Hamburg,Shanghai,Road,Textiles,6190.64,284.59,4.02,8.6,Fog,0.986,7.35,1,High
SC-12841,2025-09-04,Hamburg,Antwerp,Sea,Textiles,11436.84,220.31,3.09,0.1,Clear,0.934,17.19,0,Medium
SC-12842,2025-11-19,Rotterdam,Hamburg,Sea,Automotive,13817.18,34.55,2.7,9.7,Storm,0.813,85.15,1,Medium
SC-12843,2025-12-21,Singapore,Shanghai,Sea,Pharmaceuticals,14288.46,232.88,1.69,3.4,Storm,0.91,70.76,0,Low
SC-12844,2024-02-19,Busan,Singapore,Rail,Electronics,8868.28,410.55,2.68,9.9,Rain,0.944,10.37,1,Medium
SC-12845,2024-09-07,Singapore,Busan,Air,Pharmaceuticals,5678.26,307.66,2.12,2.5,Storm,0.63,1.51,1,Medium
SC-12846,2024-02-15,Singapore,Busan,Rail,Electronics,11919.46,416.25,4.31,4.7,Storm,0.925,30.94,1,High
SC-12847,2025-02-15,Shanghai,Singapore,Rail,Perishables,4139.52,247.51,4.12,3.5,Clear,0.597,3.8,0,High
SC-12848,2025-03-25,Dubai,Hamburg,Air,Textiles,8679.07,60.11,1.48,3.6,Hurricane,0.707,4.74,1,Low
SC-12849,2024-08-27,Hamburg,Antwerp,Sea,Electronics,5699.39,7.81,2.9,8.4,Clear,0.779,11.0,1,Medium
SC-12850,2025-07-06,Shanghai,Singapore,Rail,Perishables,10021.15,152.31,1.94,7.5,Hurricane,0.857,75.8,1,Low
SC-12851,2024-08-10,Antwerp,Dubai,Road,Perishables,3985.78,349.3,2.56,9.9,Rain,0.515,4.23,1,Medium
SC-12852,2024-02-27,Dubai,Antwerp,Road,Textiles,3278.1,395.34,4.09,6.1,Fog,0.645,3.94,0,High
SC-12853,2024-05-23,Shanghai,Busan,Rail,Electronics,13814.47,148.58,2.94,4.6,Clear,0.804,11.58,0,Medium
SC-12854,2025-05-30,Antwerp,Marseille,Road,Perishables,1976.15,248.33,2.3,0.9,Clear,0.679,1.37,0,Medium
SC-12855,2024-10-23,Rotterdam,Shanghai,Road,Perishables,7836.39,211.14,1.89,10.0,Clear,0.888,7.15,0,Low
SC-12856,2024-08-27,Los Angeles,Shanghai,Road,Automotive,3702.37,205.85,3.84,5.5,Rain,0.826,2.92,1,Medium
SC-12857,2025-08-12,Shanghai,Rotterdam,Road,Pharmaceuticals,1064.48,116.44,3.26,7.0,Storm,0.617,2.76,1,Medium
SC-12858,2024-11-22,Shanghai,Hamburg,Sea,Electronics,1022.27,69.05,2.74,4.1,Fog,0.573,2.43,0,Medium
SC-12859,2025-08-14,Hamburg,Shanghai,Rail,Automotive,3040.72,99.15,1.92,5.5,Storm,0.815,7.72,1,Low
SC-12860,2025-09-04,Busan,Rotterdam,Road,Textiles,13068.17,28.61,2.3,9.4,Hurricane,0.725,91.95,1,Medium
SC-12861,2025-11-19,Shanghai,Dubai,Rail,Textiles,4595.94,99.87,4.37,1.7,Storm,0.584,9.98,1,High
SC-12862,2024-11-24,Los Angeles,Antwerp,Air,Electronics,14281.66,5.59,2.92,2.9,Rain,0.663,0.79,0,Medium
SC-12863,2024-08-30,Shanghai,Dubai,Sea,Electronics,8933.52,314.0,2.52,1.5,Hurricane,0.652,106.84,1,Medium
SC-12864,2024-11-05,Dubai,Rotterdam,Rail,Perishables,6830.91,158.87,2.92,7.9,Hurricane,0.554,53.67,1,Medium
SC-12865,2024-05-26,Dubai,Los Angeles,Rail,Automotive,8911.29,486.6,3.77,0.6,Rain,0.773,7.75,0,Medium
SC-12866,2025-11-07,Antwerp,Busan,Road,Textiles,7992.13,97.66,2.32,0.8,Clear,0.882,5.22,0,Medium
SC-12867,2025-06-17,Los Angeles,Marseille,Rail,Pharmaceuticals,11502.26,173.57,1.79,3.0,Rain,0.788,10.87,0,Low
SC-12868,2024-08-14,Antwerp,Hamburg,Road,Textiles,4596.19,179.56,3.13,5.1,Rain,0.913,4.09,0,Medium
SC-12869,2025-02-27,Los Angeles,Shanghai,Road,Electronics,5619.23,5.22,3.4,4.1,Fog,0.564,6.01,0,Medium
SC-12870,2024-11-03,Rotterdam,Dubai,Rail,Automotive,13464.37,419.76,3.55,0.4,Fog,0.718,14.49,0,Medium
SC-12871,2024-10-08,Shanghai,Marseille,Sea,Electronics,14223.62,16.97,4.11,9.6,Fog,0.805,43.67,0,High
SC-12872,2024-03-03,Rotterdam,Busan,Road,Pharmaceuticals,13442.09,470.15,2.42,9.5,Fog,0.838,18.39,1,Medium
SC-12873,2025-07-24,Los Angeles,Busan,Rail,Perishables,6582.0,446.15,1.45,2.8,Hurricane,0.848,41.49,1,Low
SC-12874,2025-08-28,Hamburg,Los Angeles,Rail,Electronics,11815.3,268.23,4.36,7.3,Fog,0.864,15.96,1,High
SC-12875,2024-06-28,Busan,Hamburg,Air,Electronics,7406.87,272.25,2.64,5.8,Hurricane,0.826,5.35,1,Medium
SC-12876,2025-10-03,Antwerp,Dubai,Air,Perishables,7714.33,327.24,3.26,2.4,Rain,0.547,0.5,1,Medium
SC-12877,2025-11-26,Hamburg,Marseille,Sea,Electronics,3467.86,194.14,3.4,2.6,Rain,0.848,7.19,1,Medium
SC-12878,2025-03-13,Singapore,Busan,Road,Textiles,9071.39,323.96,3.0,4.9,Hurricane,0.862,54.51,1,Medium
SC-12879,2025-07-23,Busan,Dubai,Air,Pharmaceuticals,3198.97,23.34,1.88,4.2,Storm,0.997,1.08,1,Low
SC-12880,2025-05-22,Dubai,Busan,Air,Perishables,5307.69,27.97,3.69,2.9,Rain,0.847,0.5,0,Medium
SC-12881,2024-02-18,Shanghai,Hamburg,Rail,Automotive,12897.94,229.16,3.85,8.1,Rain,0.843,15.23,0,Medium
SC-12882,2024-12-18,Dubai,Hamburg,Rail,Electronics,3502.6,275.26,3.02,4.8,Hurricane,0.757,23.51,1,Medium
SC-12883,2025-10-20,Antwerp,Singapore,Road,Perishables,1531.8,444.02,2.81,6.5,Fog,0.934,2.81,0,Medium
SC-12884,2025-11-18,Busan,Rotterdam,Road,Electronics,1500.61,53.23,1.58,1.9,Clear,0.998,0.55,0,Low
SC-12885,2025-01-25,Los Angeles,Rotterdam,Air,Pharmaceuticals,14141.38,411.5,1.48,5.3,Hurricane,0.89,7.34,1,Low
SC-12886,2025-06-21,Hamburg,Marseille,Air,Electronics,7850.35,105.81,2.32,3.2,Storm,0.806,1.47,1,Medium
SC-12887,2024-11-22,Rotterdam,Singapore,Road,Textiles,6436.48,197.65,2.23,5.3,Clear,0.539,4.79,1,Medium
SC-12888,2025-12-14,Dubai,Los Angeles,Rail,Textiles,12257.74,158.98,4.35,7.8,Clear,0.863,11.51,0,High
SC-12889,2025-03-02,Busan,Dubai,Rail,Electronics,12619.48,200.68,3.79,7.7,Hurricane,0.854,97.76,1,Medium
SC-12890,2025-02-22,Dubai,Marseille,Sea,Textiles,5316.77,76.1,3.38,3.5,Rain,0.888,10.91,1,Medium
SC-12891,2024-06-01,Hamburg,Marseille,Sea,Electronics,10557.46,252.28,2.91,6.9,Hurricane,0.562,158.19,1,Medium
SC-12892,2024-11-03,Singapore,Hamburg,Road,Perishables,11681.28,401.02,1.75,9.4,Clear,0.827,10.03,1,Low
SC-12893,2025-01-20,Singapore,Rotterdam,Rail,Pharmaceuticals,9992.43,221.33,4.43,6.3,Hurricane,0.648,73.41,1,High
SC-12894,2024-07-07,Singapore,Hamburg,Rail,Perishables,2698.13,245.82,2.44,1.5,Rain,0.88,2.18,0,Medium
SC-12895,2025-07-04,Los Angeles,Busan,Air,Pharmaceuticals,13200.3,424.54,1.55,6.8,Storm,0.62,3.55,1,Low
SC-12896,2025-04-29,Hamburg,Busan,Sea,Textiles,8316.87,353.32,2.83,1.0,Rain,0.842,14.64,0,Medium
SC-12897,2024-09-03,Antwerp,Hamburg,Sea,Pharmaceuticals,4595.85,245.74,4.08,8.7,Storm,0.647,28.11,1,High
SC-12898,2024-08-18,Hamburg,Rotterdam,Road,Textiles,6665.81,129.59,4.13,5.2,Rain,0.504,5.93,1,High
SC-12899,2024-11-03,Dubai,Rotterdam,Air,Perishables,1044.78,442.58,1.24,3.9,Storm,0.817,0.5,1,Low
SC-12900,2025-12-25,Shanghai,Rotterdam,Air,Textiles,2354.07,288.93,4.12,0.6,Clear,0.557,0.74,0,High
SC-12901,2024-05-27,Los Angeles,Hamburg,Sea,Pharmaceuticals,11600.43,111.35,2.1,3.8,Fog,0.83,29.87,0,Medium
SC-12902,2025-04-19,Busan,Antwerp,Air,Automotive,500.17,135.29,1.33,9.0,Fog,0.963,0.84,0,Low
SC-12903,2024-02-29,Antwerp,Hamburg,Air,Automotive,6540.2,401.76,4.0,0.2,Rain,0.985,0.85,0,Medium
SC-12904,2025-07-29,Singapore,Los Angeles,Rail,Textiles,8076.4,23.03,4.05,4.7,Hurricane,0.618,55.81,1,High
SC-12905,2025-02-26,Antwerp,Singapore,Air,Automotive,1292.2,496.05,3.17,9.3,Rain,0.905,0.5,1,Medium
SC-12906,2025-03-02,Hamburg,Los Angeles,Road,Electronics,14609.63,66.05,3.1,3.9,Storm,0.677,31.39,1,Medium
SC-12907,2025-07-24,Hamburg,Marseille,Road,Electronics,3778.82,398.24,3.88,4.3,Fog,0.95,3.64,0,Medium
SC-12908,2025-06-26,Shanghai,Rotterdam,Road,Perishables,4910.88,197.99,3.79,5.8,Rain,0.894,4.71,0,Medium
SC-12909,2024-05-17,Los Angeles,Singapore,Road,Pharmaceuticals,4907.17,246.62,4.14,4.6,Rain,0.537,4.54,1,High
SC-12910,2025-02-01,Hamburg,Marseille,Rail,Textiles,3841.04,440.44,3.02,1.7,Storm,0.704,7.7,0,Medium
SC-12911,2024-09-05,Los Angeles,Dubai,Road,Textiles,521.37,207.04,4.39,0.2,Hurricane,0.669,2.53,1,High
SC-12912,2024-09-18,Rotterdam,Antwerp,Air,Textiles,11075.5,269.21,4.49,6.1,Hurricane,0.893,6.23,1,High
SC-12913,2024-07-27,Busan,Marseille,Rail,Automotive,14519.26,25.6,1.58,9.2,Hurricane,0.705,117.76,1,Low
SC-12914,2024-12-04,Dubai,Rotterdam,Sea,Textiles,3752.26,2.17,4.0,1.1,Rain,0.842,6.77,0,Medium
SC-12915,2025-10-24,Antwerp,Dubai,Road,Pharmaceuticals,10114.18,123.16,2.85,2.1,Rain,0.801,7.32,1,Medium
SC-12916,2024-03-21,Singapore,Rotterdam,Sea,Perishables,11257.5,340.61,2.48,3.7,Storm,0.988,55.2,1,Medium
SC-12917,2025-04-05,Hamburg,Dubai,Sea,Automotive,12802.17,61.51,3.22,8.1,Rain,0.969,30.48,1,Medium
SC-12918,2025-01-14,Shanghai,Dubai,Sea,Electronics,6628.12,57.77,1.38,2.7,Fog,0.714,15.67,0,Low
SC-12919,2024-04-04,Busan,Antwerp,Air,Electronics,4892.5,206.07,2.87,8.8,Storm,0.862,1.27,1,Medium
SC-12920,2025-07-02,Busan,Marseille,Rail,Perishables,5216.78,324.27,4.07,0.5,Clear,0.915,3.45,0,High
SC-12921,2024-07-14,Antwerp,Rotterdam,Sea,Textiles,10833.01,356.32,1.9,9.4,Hurricane,0.949,177.01,1,Low
SC-12922,2024-02-22,Dubai,Busan,Sea,Electronics,12343.3,90.05,2.61,5.6,Fog,0.534,31.77,0,Medium
SC-12923,2024-10-01,Antwerp,Rotterdam,Rail,Perishables,3133.4,40.71,4.3,6.6,Fog,0.651,4.76,0,High
SC-12924,2025-01-21,Shanghai,Busan,Rail,Textiles,5878.64,470.26,2.61,3.7,Hurricane,0.66,39.57,1,Medium
SC-12925,2025-11-20,Rotterdam,Antwerp,Road,Electronics,13578.13,131.07,2.38,7.8,Storm,0.717,33.19,1,Medium
SC-12926,2025-09-11,Hamburg,Singapore,Sea,Textiles,12197.06,426.82,2.65,1.7,Clear,0.585,17.88,0,Medium
SC-12927,2025-09-09,Shanghai,Marseille,Sea,Perishables,14780.45,431.88,2.91,0.5,Hurricane,0.748,168.46,1,Medium
SC-12928,2024-02-10,Dubai,Marseille,Sea,Electronics,11436.6,386.49,3.29,4.0,Fog,0.832,29.28,0,Medium
SC-12929,2024-03-15,Antwerp,Los Angeles,Sea,Pharmaceuticals,6201.33,85.25,3.84,8.5,Storm,0.749,36.87,1,Medium
SC-12930,2024-07-11,Dubai,Hamburg,Road,Perishables,9064.25,411.08,2.69,7.5,Storm,0.833,21.68,1,Medium
SC-12931,2025-08-24,Busan,Los Angeles,Road,Perishables,10084.71,384.86,3.9,5.2,Rain,0.533,8.96,1,Medium
SC-12932,2025-11-18,Singapore,Los Angeles,Road,Perishables,1637.61,298.76,2.96,5.7,Storm,0.938,3.25,1,Medium
SC-12933,2025-07-26,Singapore,Rotterdam,Road,Pharmaceuticals,8395.21,169.26,2.32,1.3,Rain,0.97,6.05,0,Medium
SC-12934,2024-08-10,Rotterdam,Hamburg,Air,Electronics,10785.15,131.99,3.37,8.4,Hurricane,0.809,6.23,1,Medium
SC-12935,2025-05-05,Busan,Shanghai,Air,Textiles,2926.16,61.82,3.57,7.9,Rain,0.941,0.5,0,Medium
SC-12936,2024-08-01,Rotterdam,Los Angeles,Sea,Electronics,11819.16,255.37,3.04,6.6,Fog,0.566,32.32,1,Medium
SC-12937,2024-12-06,Singapore,Dubai,Air,Textiles,8964.71,293.05,1.39,4.7,Hurricane,0.899,4.64,1,Low
SC-12938,2024-11-06,Antwerp,Busan,Rail,Pharmaceuticals,14307.22,180.31,1.76,9.6,Rain,0.56,17.78,0,Low
SC-12939,2024-01-16,Los Angeles,Busan,Road,Electronics,1115.12,238.2,2.14,8.8,Hurricane,0.704,6.93,1,Medium
SC-12940,2024-08-04,Hamburg,Singapore,Sea,Pharmaceuticals,4347.23,182.39,2.13,6.4,Storm,0.662,24.15,1,Medium
SC-12941,2024-07-13,Dubai,Los Angeles,Rail,Textiles,9222.53,320.86,3.42,3.7,Storm,0.793,22.59,0,Medium
SC-12942,2024-04-30,Shanghai,Los Angeles,Road,Electronics,4800.12,450.73,1.26,6.2,Clear,0.651,4.1,1,Low
SC-12943,2025-05-05,Shanghai,Dubai,Air,Perishables,10859.15,82.8,3.69,5.8,Fog,0.819,1.48,1,Medium
SC-12944,2024-09-05,Rotterdam,Singapore,Road,Electronics,11505.58,191.32,2.08,3.9,Storm,0.684,24.32,1,Medium
SC-12945,2025-12-13,Los Angeles,Antwerp,Rail,Pharmaceuticals,1986.48,71.29,2.22,3.1,Rain,0.93,2.22,0,Medium
SC-12946,2025-09-10,Rotterdam,Shanghai,Air,Perishables,7950.89,312.85,2.94,4.1,Storm,0.817,1.08,0,Medium
SC-12947,2025-12-21,Antwerp,Dubai,Road,Pharmaceuticals,7878.91,364.71,1.91,5.7,Clear,0.608,6.7,0,Low
SC-12948,2024-07-28,Dubai,Shanghai,Sea,Automotive,5854.57,466.02,4.12,4.3,Hurricane,0.668,78.58,1,High
SC-12949,2025-02-10,Busan,Hamburg,Air,Automotive,14027.41,140.16,1.48,2.6,Storm,0.924,2.66,1,Low
SC-12950,2024-09-02,Busan,Shanghai,Sea,Automotive,12498.84,475.16,2.67,7.6,Rain,0.693,28.66,1,Medium
SC-12951,2025-07-19,Rotterdam,Singapore,Air,Pharmaceuticals,10609.54,32.57,4.0,5.3,Hurricane,0.768,5.09,1,Medium
SC-12952,2024-11-25,Hamburg,Busan,Sea,Automotive,10857.74,301.9,3.23,0.7,Hurricane,0.824,125.17,1,Medium
SC-12953,2024-10-16,Rotterdam,Los Angeles,Air,Textiles,7194.88,29.51,2.16,3.7,Hurricane,0.674,3.24,1,Medium
SC-12954,2025-01-24,Dubai,Los Angeles,Rail,Perishables,13854.42,446.99,2.59,8.8,Storm,0.647,40.78,1,Medium
SC-12955,2025-04-22,Hamburg,Marseille,Air,Pharmaceuticals,10571.63,265.37,3.53,7.6,Hurricane,0.738,4.63,1,Medium
SC-12956,2025-06-30,Los Angeles,Rotterdam,Road,Automotive,11070.23,335.0,4.41,3.2,Storm,0.607,22.53,1,High
SC-12957,2025-10-26,Shanghai,Los Angeles,Rail,Automotive,12994.52,415.96,4.15,9.4,Fog,0.642,20.57,1,High
SC-12958,2025-01-02,Antwerp,Los Angeles,Air,Textiles,4474.04,76.01,2.33,0.8,Clear,0.531,0.87,0,Medium
SC-12959,2024-11-11,Dubai,Busan,Road,Perishables,12202.53,20.26,4.49,9.6,Rain,0.652,12.55,0,High
SC-12960,2024-09-24,Rotterdam,Marseille,Rail,Electronics,3330.99,439.56,1.21,2.5,Hurricane,0.66,20.59,1,Low
SC-12961,2025-01-03,Antwerp,Singapore,Road,Electronics,5507.46,158.15,1.29,0.1,Fog,0.981,4.71,0,Low
SC-12962,2025-06-09,Antwerp,Hamburg,Sea,Pharmaceuticals,5366.35,65.36,3.92,4.3,Hurricane,0.795,71.89,1,Medium
SC-12963,2025-05-24,Los Angeles,Hamburg,Road,Electronics,14688.62,234.76,1.86,3.6,Fog,0.894,14.99,0,Low
SC-12964,2025-04-22,Singapore,Shanghai,Rail,Automotive,12919.79,299.55,1.4,5.4,Storm,0.523,34.66,1,Low
SC-12965,2024-04-10,Singapore,Los Angeles,Air,Pharmaceuticals,10666.96,16.45,1.98,8.0,Storm,0.553,2.58,1,Low
SC-12966,2025-04-25,Los Angeles,Shanghai,Rail,Automotive,11042.32,138.17,2.61,8.4,Rain,0.907,13.21,0,Medium
SC-12967,2024-11-23,Shanghai,Rotterdam,Rail,Pharmaceuticals,8650.06,17.37,3.61,4.0,Storm,0.812,20.97,0,Medium
SC-12968,2024-07-27,Busan,Hamburg,Air,Automotive,14232.81,210.75,3.26,4.3,Hurricane,0.595,7.26,1,Medium
SC-12969,2025-01-14,Los Angeles,Singapore,Rail,Pharmaceuticals,7695.75,447.65,1.98,1.5,Clear,0.702,4.59,0,Low
SC-12970,2024-11-16,Hamburg,Los Angeles,Air,Perishables,6017.51,491.34,2.86,0.5,Fog,0.769,0.9,0,Medium
SC-12971,2025-02-27,Rotterdam,Los Angeles,Sea,Textiles,2864.01,318.89,4.26,6.4,Fog,0.922,8.01,0,High
SC-12972,2024-02-16,Singapore,Los Angeles,Air,Electronics,11899.98,81.66,3.89,0.6,Storm,0.53,1.25,1,Medium
SC-12973,2025-07-30,Antwerp,Busan,Rail,Textiles,11149.44,453.02,2.27,7.3,Clear,0.798,11.39,0,Medium
SC-12974,2024-08-14,Antwerp,Busan,Rail,Electronics,6073.15,258.61,4.44,5.4,Storm,0.859,15.16,1,High
SC-12975,2024-05-29,Hamburg,Shanghai,Rail,Pharmaceuticals,865.3,77.72,3.54,2.0,Fog,0.989,1.26,0,Medium
SC-12976,2024-01-17,Rotterdam,Singapore,Rail,Pharmaceuticals,12665.46,460.94,1.41,5.4,Clear,0.904,11.45,0,Low
SC-12977,2024-09-24,Shanghai,Dubai,Sea,Perishables,665.56,378.98,1.32,1.8,Hurricane,0.638,7.45,1,Low
SC-12978,2025-07-20,Dubai,Shanghai,Sea,Automotive,10703.65,366.12,1.76,4.4,Hurricane,0.855,145.0,1,Low
SC-12979,2025-08-21,Rotterdam,Los Angeles,Road,Pharmaceuticals,14568.73,354.88,3.6,8.0,Rain,0.882,13.75,1,Medium
SC-12980,2025-08-16,Shanghai,Busan,Rail,Electronics,6846.09,100.97,1.81,4.6,Clear,0.865,4.43,0,Low
SC-12981,2025-03-03,Singapore,Shanghai,Rail,Pharmaceuticals,3907.11,106.29,2.89,1.5,Clear,0.91,2.38,0,Medium
SC-12982,2024-10-29,Antwerp,Busan,Rail,Textiles,10720.63,344.46,1.51,7.2,Hurricane,0.952,80.81,1,Low
SC-12983,2024-06-05,Busan,Shanghai,Rail,Automotive,12348.36,110.64,4.24,1.9,Hurricane,0.549,75.33,1,High
SC-12984,2024-07-19,Busan,Marseille,Road,Textiles,8423.24,219.9,2.34,7.4,Storm,0.552,20.63,1,Medium
SC-12985,2024-12-03,Shanghai,Los Angeles,Rail,Perishables,14522.01,391.22,4.2,4.8,Storm,0.898,37.55,1,High
SC-12986,2024-08-23,Los Angeles,Shanghai,Air,Perishables,1249.2,392.19,4.32,4.5,Rain,0.626,0.5,0,High
SC-12987,2025-01-23,Los Angeles,Marseille,Air,Electronics,7819.54,227.18,1.22,8.5,Hurricane,0.529,4.38,1,Low
SC-12988,2025-08-06,Los Angeles,Busan,Sea,Pharmaceuticals,10917.58,396.3,2.73,7.1,Hurricane,0.701,163.82,1,Medium
SC-12989,2024-09-08,Hamburg,Marseille,Sea,Textiles,13008.29,419.47,1.28,0.3,Fog,0.91,26.93,0,Low
SC-12990,2025-05-26,Hamburg,Singapore,Air,Perishables,3099.21,327.73,4.2,3.0,Rain,0.563,0.5,0,High
SC-12991,2025-07-17,Busan,Antwerp,Air,Perishables,12100.05,114.98,2.91,8.7,Storm,0.836,2.75,0,Medium
SC-12992,2025-11-01,Antwerp,Shanghai,Air,Electronics,8514.25,137.73,1.45,0.2,Storm,0.502,1.06,1,Low
SC-12993,2025-12-02,Rotterdam,Busan,Road,Pharmaceuticals,6250.03,158.11,1.56,5.5,Hurricane,0.555,37.71,1,Low
SC-12994,2024-12-11,Antwerp,Los Angeles,Rail,Automotive,2409.87,59.29,2.47,7.3,Fog,0.675,3.77,0,Medium
SC-12995,2024-09-20,Los Angeles,Busan,Road,Pharmaceuticals,13046.79,137.31,4.3,6.2,Fog,0.542,15.02,0,High
SC-12996,2025-05-15,Los Angeles,Singapore,Sea,Perishables,2780.46,105.55,3.49,7.6,Hurricane,0.923,41.97,1,Medium
SC-12997,2025-10-19,Hamburg,Marseille,Road,Automotive,4991.92,228.21,4.06,7.3,Fog,0.932,6.36,0,High
SC-12998,2025-05-17,Los Angeles,Antwerp,Road,Pharmaceuticals,4705.66,454.31,2.41,6.9,Fog,0.878,5.79,1,Medium
SC-12999,2025-04-16,Antwerp,Hamburg,Road,Automotive,13135.5,53.14,1.34,8.2,Fog,0.621,16.71,0,Low
SC-13000,2024-06-21,Rotterdam,Busan,Air,Electronics,10254.19,360.41,4.42,6.5,Hurricane,0.762,5.96,1,High
SC-13001,2024-12-26,Antwerp,Rotterdam,Air,Automotive,12051.88,343.95,1.26,4.0,Hurricane,0.592,6.26,1,Low
SC-13002,2024-06-22,Rotterdam,Dubai,Rail,Automotive,4131.78,48.78,4.33,4.7,Hurricane,0.641,28.38,1,High
SC-13003,2024-05-23,Singapore,Busan,Air,Pharmaceuticals,9560.67,461.36,2.42,7.2,Hurricane,0.758,6.61,1,Medium
SC-13004,2025-07-13,Hamburg,Marseille,Road,Perishables,8790.32,284.67,1.23,8.8,Storm,0.868,21.93,1,Low
SC-13005,2025-05-15,Hamburg,Marseille,Air,Automotive,12576.04,182.5,3.47,2.7,Fog,0.547,0.82,0,Medium
SC-13006,2024-07-07,Los Angeles,Hamburg,Sea,Textiles,13638.26,378.51,4.44,3.4,Clear,0.648,22.67,0,High
SC-13007,2025-07-09,Busan,Los Angeles,Air,Electronics,676.27,129.43,4.39,9.3,Fog,0.963,0.5,0,High
SC-13008,2025-10-19,Los Angeles,Dubai,Road,Textiles,10273.29,347.06,1.73,5.8,Clear,0.715,8.26,1,Low
SC-13009,2024-03-01,Dubai,Hamburg,Air,Perishables,1251.62,20.82,1.8,1.8,Fog,0.969,0.5,0,Low
SC-13010,2025-06-20,Busan,Hamburg,Sea,Automotive,8458.45,419.86,3.07,6.6,Clear,0.996,16.33,0,Medium
SC-13011,2024-02-04,Shanghai,Busan,Road,Automotive,4670.67,224.64,3.3,9.9,Fog,0.763,5.73,0,Medium
SC-13012,2024-03-17,Singapore,Shanghai,Rail,Electronics,4948.26,318.71,3.64,8.2,Hurricane,0.644,39.48,1,Medium
SC-13013,2025-11-15,Busan,Rotterdam,Sea,Pharmaceuticals,5617.9,111.4,1.8,7.5,Clear,0.895,11.3,1,Low
SC-13014,2024-02-19,Rotterdam,Busan,Sea,Perishables,9508.74,338.86,4.36,2.1,Clear,0.58,13.98,1,High
SC-13015,2024-01-07,Dubai,Singapore,Sea,Automotive,5343.72,386.35,3.31,8.8,Storm,0.626,32.33,1,Medium
SC-13016,2025-02-26,Antwerp,Dubai,Road,Textiles,11124.14,237.13,4.0,5.3,Hurricane,0.892,66.88,1,Medium
SC-13017,2024-05-20,Los Angeles,Busan,Air,Textiles,6365.65,309.25,2.98,8.9,Fog,0.717,0.5,0,Medium
SC-13018,2025-10-07,Antwerp,Busan,Sea,Pharmaceuticals,1491.12,228.71,2.57,3.3,Clear,0.601,1.47,0,Medium
SC-13019,2024-08-24,Antwerp,Rotterdam,Rail,Electronics,11864.52,447.15,4.42,0.6,Clear,0.826,7.99,0,High
SC-13020,2024-03-10,Hamburg,Rotterdam,Rail,Automotive,4643.5,249.44,3.12,4.8,Clear,0.866,4.35,1,Medium
SC-13021,2025-12-25,Shanghai,Marseille,Air,Textiles,6775.12,421.06,4.06,2.7,Rain,0.563,0.89,0,High
SC-13022,2024-06-03,Shanghai,Antwerp,Sea,Perishables,10438.94,400.87,4.35,7.2,Hurricane,0.638,157.36,1,High
SC-13023,2024-01-10,Singapore,Hamburg,Road,Perishables,5320.61,205.84,3.43,9.6,Storm,0.611,14.46,1,Medium
SC-13024,2024-08-11,Singapore,Shanghai,Air,Pharmaceuticals,1320.49,115.81,3.01,6.9,Fog,0.69,0.61,0,Medium
SC-13025,2025-06-01,Dubai,Busan,Rail,Textiles,5921.86,203.63,1.21,8.9,Clear,0.882,6.01,1,Low
SC-13026,2025-04-11,Los Angeles,Dubai,Air,Automotive,14194.5,413.28,1.33,4.5,Storm,0.857,2.36,1,Low
SC-13027,2025-01-17,Busan,Rotterdam,Rail,Automotive,9805.15,114.59,1.86,7.7,Fog,0.831,14.37,1,Low
SC-13028,2024-03-02,Dubai,Los Angeles,Air,Perishables,10236.45,262.69,1.81,8.4,Fog,0.503,1.38,1,Low
SC-13029,2025-09-24,Singapore,Shanghai,Rail,Perishables,9668.09,403.24,2.04,7.1,Storm,0.571,27.64,1,Medium
SC-13030,2025-10-15,Singapore,Los Angeles,Air,Pharmaceuticals,3385.39,177.39,2.21,5.1,Fog,0.612,0.76,1,Medium
SC-13031,2025-11-13,Hamburg,Los Angeles,Rail,Pharmaceuticals,6565.84,321.46,2.39,6.3,Fog,0.636,8.3,0,Medium
SC-13032,2025-09-23,Antwerp,Hamburg,Sea,Pharmaceuticals,11388.63,123.57,2.59,7.0,Storm,0.573,63.82,0,Medium
SC-13033,2025-05-09,Hamburg,Marseille,Sea,Pharmaceuticals,1969.91,55.53,1.53,2.5,Clear,0.705,2.13,1,Low
SC-13034,2025-11-06,Antwerp,Dubai,Sea,Perishables,4528.87,397.4,1.34,8.1,Storm,0.538,26.88,1,Low
SC-13035,2025-05-14,Dubai,Busan,Sea,Electronics,4506.63,50.39,3.42,9.5,Clear,0.875,9.13,0,Medium
